#{"t_start": 1529857601.3847675, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
329.0,1395,6607.556202
208.0,1454,6619.108108
94.0,1264,6628.630043
89.0,1567,6640.380828
107.0,1592,6652.350379
77.0,1172,6661.116591
61.0,1013,6668.695214
323.0,1671,6681.180424
367.0,1801,6694.670205
170.0,1095,6702.873888
331.0,1518,6714.280901
114.0,1259,6723.781527
91.0,1644,6736.157365
349.0,1052,6744.072758
158.0,830,6750.245045
138.0,1711,6763.058402
65.0,1180,6772.559038
79.0,1582,6784.434833
135.0,1634,6796.670015
58.0,1118,6805.024879
62.0,1092,6813.16604
106.0,1463,6824.088645
44.0,983,6831.41726
230.0,1295,6841.136658
176.0,1630,6853.434371
167.0,1451,6864.367495
215.0,1618,6876.477691
70.0,1473,6887.540931
96.0,1563,6899.276081
379.0,1718,6912.230189
44.0,1033,6920.011844
152.0,1717,6933.024301
43.0,1133,6941.493602
52.0,1246,6950.869219
75.0,934,6957.822819
24.0,822,6963.932603
52.0,1120,6972.323791
145.0,937,6979.324256
92.0,1586,6991.19051
223.0,1159,6999.847339
235.0,1160,7008.488552
305.0,1947,7023.03639
149.0,1801,7036.506039
176.0,1743,7049.547456
120.0,1550,7061.14198
32.0,752,7066.72047
65.0,1010,7074.236607
149.0,1581,7086.034261
97.0,1442,7096.800607
159.0,1592,7108.717224
88.0,1535,7120.217993
143.0,1511,7131.515624
196.0,1479,7142.563238
225.0,1831,7156.267279
348.0,1535,7167.763284
109.0,1460,7178.68589
270.0,1168,7187.389606
134.0,1386,7197.76529
101.0,1469,7208.766027
78.0,1217,7217.876021
104.0,1110,7226.199322
202.0,1882,7240.361828
59.0,1028,7248.018589
136.0,1749,7261.097579
296.0,1694,7273.832815
120.0,1749,7287.005572
247.0,1828,7300.698881
137.0,1671,7313.184081
348.0,1295,7322.840978
199.0,1733,7335.810605
101.0,1243,7345.07684
39.0,623,7349.69509
119.0,1291,7359.33637
337.0,1861,7373.259166
199.0,1015,7380.822171
334.0,1468,7391.77604
45.0,1044,7399.55781
92.0,1398,7409.990729
252.0,1451,7420.819589
111.0,1568,7432.539111
197.0,1699,7445.227471
195.0,1773,7458.478357
360.0,2065,7473.942344
312.0,1434,7484.661809
57.0,1038,7492.381066
101.0,1559,7504.038095
107.0,1706,7516.788948
