#{"t_start": 1529849452.8581557, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
39.0,1147,75982.737928
80.0,1455,76119.438604
73.0,1440,76254.27035
95.0,1652,76408.829796
65.0,1288,76530.418134
290.0,1953,76711.754232
100.0,1441,76843.065997
81.0,1416,76977.811794
52.0,1099,77081.025684
414.0,1635,77235.837982
57.0,1266,77355.849223
203.0,1753,77520.687775
69.0,1193,77632.057965
53.0,776,77692.711214
16.0,695,77747.695709
29.0,846,77818.919901
36.0,899,77890.802715
41.0,628,77940.386307
53.0,1334,78046.391571
92.0,1251,78145.14299
83.0,1289,78248.591718
62.0,1196,78343.013618
162.0,1257,78443.673944
98.0,1732,78581.303089
237.0,1372,78690.57548
76.0,1427,78803.431818
62.0,1203,78899.54575
32.0,1043,78981.039057
67.0,1019,79062.099614
42.0,1069,79147.874469
87.0,1409,79258.187264
54.0,1173,79351.944546
71.0,1361,79459.907686
301.0,1517,79582.91121
77.0,1434,79697.461578
70.0,1410,79808.751814
110.0,1078,79898.708272
35.0,956,79978.857352
56.0,947,80060.535552
64.0,952,80142.061841
54.0,1028,80229.422788
60.0,1193,80325.589688
67.0,1212,80421.328833
90.0,1506,80540.823895
48.0,838,80607.673593
223.0,1293,80710.93543
89.0,1264,80810.797211
134.0,1616,80941.085563
66.0,1252,81039.879958
72.0,1332,81145.896215
330.0,1738,81284.154999
269.0,1342,81390.692957
44.0,863,81459.139741
39.0,1070,81544.344922
28.0,765,81604.337548
49.0,1322,81710.729591
118.0,1473,81828.668017
97.0,1474,81945.437112
119.0,1664,82076.967751
110.0,1473,82194.366488
230.0,674,82247.174232
103.0,1489,82366.167579
82.0,1479,82484.197955
83.0,1173,82576.610005
92.0,1301,82680.488486
92.0,1534,82803.896779
231.0,1490,82923.541228
98.0,1641,83055.982347
158.0,1363,83166.337117
117.0,1636,83296.767386
18.0,632,83346.943638
241.0,1505,83468.20416
88.0,1417,83582.585624
55.0,1078,83667.906741
92.0,1651,83799.088578
62.0,906,83871.574047
116.0,1509,83992.806586
64.0,849,84059.794205
60.0,1252,84158.942398
182.0,1814,84303.977298
146.0,1508,84424.020519
78.0,1438,84541.433247
238.0,1505,84660.52701
215.0,1358,84769.110797
32.0,476,84807.493805
172.0,1564,84931.303867
105.0,1464,85046.77171
42.0,623,85094.897136
24.0,560,85138.775996
83.0,1465,85257.7958
148.0,1522,85382.090586
78.0,1402,85495.397665
78.0,1371,85604.904922
141.0,1617,85734.038934
93.0,1483,85852.334157
278.0,1581,85979.570764
50.0,1210,86075.887577
89.0,1287,86178.4748
125.0,1552,86303.211331
96.0,1096,86390.753173
133.0,1449,86506.247999
95.0,1519,86628.428995
36.0,1054,86713.335347
239.0,1625,86844.919956
42.0,1119,86934.763479
92.0,1201,87031.583005
38.0,963,87108.136144
135.0,1612,87239.982621
117.0,1433,87354.25113
242.0,1528,87477.31662
67.0,934,87552.019818
25.0,808,87616.810697
203.0,1658,87749.514169
146.0,1488,87870.20202
46.0,861,87938.086125
148.0,1535,88061.390475
266.0,1272,88164.049656
73.0,1396,88277.063904
23.0,575,88322.442906
138.0,1551,88447.296368
49.0,856,88515.536269
232.0,1455,88632.365357
66.0,1005,88715.432761
125.0,1439,88831.434297
69.0,1273,88933.98754
92.0,1289,89037.686125
78.0,1229,89135.632006
318.0,1777,89278.754003
45.0,1028,89361.027863
110.0,1383,89472.492998
67.0,1162,89566.072382
263.0,1425,89680.731688
90.0,1193,89776.07206
179.0,1859,89927.798129
72.0,1249,90028.117651
67.0,1154,90120.51871
323.0,1584,90248.678277
117.0,1589,90379.415373
66.0,966,90456.115425
214.0,1235,90555.856279
80.0,1243,90658.348555
126.0,1744,90799.203851
69.0,1115,90891.051226
32.0,856,90962.702173
97.0,1365,91078.143031
174.0,1199,91175.479261
100.0,1171,91270.77766
339.0,1655,91406.23205
104.0,1520,91529.252565
91.0,1299,91633.631759
105.0,1473,91753.609018
257.0,1392,91868.685085
250.0,1314,91975.074127
311.0,1168,92071.785717
99.0,1613,92204.009464
139.0,1638,92337.164172
108.0,1366,92448.578336
81.0,1291,92553.69411
